FwdPacketLengthMax,Total Length of Fwd Packets,Flow Bytes/s, Protocol, Source Port, ACK Flag Count, Flow Duration, Label
38,76,94522.01933,6,443,0,931,BENIGN
0,0,126315.7895,6,443,0,95,BENIGN
0,0,187500,6,443,0,64,BENIGN
3486,51790,6916.136892,6,33312,1,11570332,BENIGN
31,31,31000000,6,41530,0,1,BENIGN
0,0,0,6,443,0,2,BENIGN
0,0,0,6,41530,0,3,BENIGN
53,53,53000000,6,43078,0,1,BENIGN
0,0,0,6,443,0,4,BENIGN
0,0,0,6,443,0,23,BENIGN
517,1639,73653.70467,6,55434,1,111454,BENIGN
1270,8520,136.0110002,6,39638,1,117534611,BENIGN
517,2762,98.11791753,6,44572,1,116472101,BENIGN
2920,20303,229.5364501,6,43634,1,115619981,BENIGN
6,12,453.6690484,6,39644,1,26451,BENIGN
31,31,31000000,6,55434,0,1,BENIGN
38,76,3333.712164,6,443,0,26397,BENIGN
517,1317,1595.487591,6,50074,1,5745579,BENIGN
517,2217,76.98064285,6,47018,1,115574509,BENIGN
945,3930,15162.2758,6,37776,1,10277349,BENIGN
0,0,179104.4776,6,443,0,67,BENIGN
517,2294,1525.913968,6,33674,1,10105419,BENIGN
517,1317,2293.560592,6,47462,1,5407749,BENIGN
1493,6794,1838.485139,6,59342,1,10477104,BENIGN
517,1639,73481.61366,6,55456,1,109837,BENIGN
0,0,0,6,443,0,235,BENIGN
0,0,0,6,34040,0,33426,BENIGN
517,1670,69280.78017,6,49098,1,108284,BENIGN
1171,7107,303.5477528,6,47158,1,116083877,BENIGN
2797,25490,329.8754973,6,47034,1,111781567,BENIGN
69,69,50000000,6,443,0,2,BENIGN
69,145,6344.558321,6,443,0,26637,BENIGN
0,0,428571.4286,6,443,0,28,BENIGN
517,1251,2310.113535,6,37254,1,5115333,BENIGN
517,2663,16751.30036,6,51994,1,583298,BENIGN
517,3335,23589.0456,6,51996,1,583364,BENIGN
1543,6548,269.8291839,6,39184,1,60868138,BENIGN
517,2063,1015.566726,6,35722,1,115843693,BENIGN
6,6,685.8710562,6,44290,0,34992,BENIGN
53,59,59000000,6,44292,0,1,BENIGN
6,6,688.8436038,6,44294,0,34841,BENIGN
53,59,59000000,6,44300,0,1,BENIGN
6,18,11516.31478,6,443,0,1563,BENIGN
6,18,13899.6139,6,443,0,1295,BENIGN
6,18,13942.68009,6,443,0,1291,BENIGN
6,6,2000000,6,443,0,9,BENIGN
6,6,2000000,6,443,0,9,BENIGN
6,6,1636363.636,6,443,0,11,BENIGN
6,6,1500000,6,443,0,12,BENIGN
6,6,1800000,6,443,0,10,BENIGN
6,6,56074.76636,6,443,0,214,BENIGN
6,6,581.1888541,6,38844,0,30971,BENIGN
517,1034,12957.23111,6,39188,1,79801,BENIGN
992,3270,190.6696689,6,40426,1,60659884,BENIGN
6,12,4878.915653,6,39188,0,61899,BENIGN
1355,3996,202.6772123,6,40428,1,60648160,BENIGN
0,0,0,6,42512,0,63321,BENIGN
0,0,0,6,42514,0,63426,BENIGN
0,0,0,6,42508,0,63188,BENIGN
0,0,0,6,42516,0,64980,BENIGN
0,0,0,6,42510,0,61627,BENIGN
0,0,129032.2581,6,443,0,93,BENIGN
0,0,0,6,443,0,125,BENIGN
0,0,0,6,443,0,2,BENIGN
0,0,0,6,443,0,116,BENIGN
0,0,0,6,443,0,115,BENIGN
0,0,0,6,443,0,98,BENIGN
31,31,31000000,6,51994,0,1,BENIGN
31,31,31000000,6,51996,0,1,BENIGN
517,2286,6096.35908,6,40124,1,2272832,BENIGN
482,1026,171000000,6,443,0,6,BENIGN
0,0,1333333.333,6,443,0,27,BENIGN
1247,1278,320000000,6,443,0,4,BENIGN
1247,1278,639000000,6,443,0,2,BENIGN
6,36,9000000,6,51994,0,4,BENIGN
517,2384,124.537536,6,38444,1,117153434,BENIGN
430,860,67044.83825,6,43572,1,68223,BENIGN
818,818,818000000,6,80,0,1,BENIGN
0,0,0,6,43572,0,340,BENIGN
0,0,0,6,43572,0,33560,BENIGN
621,4934,104.4970509,6,60998,1,116022413,BENIGN
439,878,21.16303685,6,54478,1,115956893,BENIGN
31,31,31000000,6,55386,0,1,BENIGN
31,31,31000000,6,42676,0,1,BENIGN
31,62,20700000,6,443,0,3,BENIGN
0,0,244897.9592,6,443,0,98,BENIGN
31,62,78880.40712,6,443,0,786,BENIGN
31,62,15500000,6,443,0,4,BENIGN
0,0,352941.1765,6,443,0,68,BENIGN
0,0,285714.2857,6,443,0,84,BENIGN
0,0,202197.8022,6,443,0,455,BENIGN
0,0,191.2472508,6,40124,0,62746,BENIGN
31,31,31000000,6,52892,0,1,BENIGN
31,31,31000000,6,57594,0,1,BENIGN
31,62,360975.6098,6,443,0,205,BENIGN
0,0,127659.5745,6,443,0,94,BENIGN
0,0,0,6,443,0,1127,BENIGN
0,0,0,6,443,0,65,BENIGN
31,62,298387.0968,6,443,0,248,BENIGN
0,0,125000,6,443,0,96,BENIGN
0,0,0,6,33494,0,25934,BENIGN
53,53,53000000,6,34324,0,1,BENIGN
53,53,53000000,6,39308,0,1,BENIGN
0,0,0,6,54420,0,28937,BENIGN
0,0,0,6,443,0,76,BENIGN
0,0,0,6,443,0,1,BENIGN
0,0,0,6,443,0,75,BENIGN
0,0,0,6,443,0,64,BENIGN
0,0,0,6,443,0,6,BENIGN
0,0,0,6,80,0,97,BENIGN
0,0,0,6,443,0,210,BENIGN
0,0,0,6,34444,0,21380,BENIGN
0,0,378600.823,6,443,0,243,BENIGN
0,0,125.8943746,6,36408,0,95318,BENIGN
0,0,0,6,61125,1,9015098,BENIGN
31,31,31000000,6,50074,0,1,BENIGN
31,31,31000000,6,37254,0,1,BENIGN
31,31,31000000,6,47462,0,1,BENIGN
31,62,20700000,6,443,0,3,BENIGN
0,0,8000000,6,443,0,3,BENIGN
0,0,0,6,443,0,3,BENIGN
0,0,0,6,47462,0,1,BENIGN
31,62,20700000,6,443,0,3,BENIGN
0,0,375000,6,443,0,64,BENIGN
0,0,0,6,443,0,199,BENIGN
0,0,0,6,44984,0,61877,BENIGN
0,0,0,6,443,0,234,BENIGN
0,0,0,6,52876,0,21628,BENIGN
0,0,0,6,443,0,236,BENIGN
0,0,0,6,52880,0,21739,BENIGN
0,0,0,6,443,0,246,BENIGN
0,0,0,6,52878,0,21624,BENIGN
0,0,0,6,443,0,237,BENIGN
0,0,0,6,39340,0,85574,BENIGN
0,0,0,6,443,0,213,BENIGN
0,0,0,6,37776,0,25166,BENIGN
0,0,0,6,60319,1,9015834,BENIGN
0,0,0,0,0,0,113498356,BENIGN
2797,16880,345.4884606,6,55650,0,56638650,BENIGN
32,64,15070.17048,17,52485,0,21234,BENIGN
6,84,1.482690253,6,55656,0,56653775,BENIGN
41,82,9365.443425,17,51373,0,20928,BENIGN
6,84,2.755011697,6,55654,0,56624079,BENIGN
41,82,3621.31402,17,51373,0,54124,BENIGN
6,84,1.484704469,6,55658,0,56576916,BENIGN
6,18,148.8621351,6,55653,0,537410,BENIGN
6,84,2.768364795,6,55655,0,56350955,BENIGN
6,84,2.775255883,6,55661,0,56211033,BENIGN
6,6,187.5205101,6,55653,0,63993,BENIGN
6,6,94736.84211,6,443,0,190,BENIGN
31,62,389937.1069,6,443,0,159,BENIGN
0,0,0,6,44848,0,92348,BENIGN
0,0,0,6,443,0,83,BENIGN
0,0,0,6,51884,0,54452908,BENIGN
0,0,1.548123713,6,37888,0,40048479,BENIGN
0,0,0,6,58962,0,84941928,BENIGN
0,0,0,6,59808,0,23083765,BENIGN
0,0,0,0,0,0,111627125,BENIGN
31,74,3.457477307,6,443,0,45119602,BENIGN
0,0,0,0,0,0,97662407,BENIGN
50,1200,37.71530133,17,137,0,31817325,BENIGN
24,144,342.2378553,17,60243,0,420760,BENIGN
174,476,27.12630163,6,55438,0,36274757,BENIGN
44,154,27.5184094,17,42207,0,28635376,BENIGN
44,1678,221.656771,17,42207,0,32726273,BENIGN
36,72,10437.61371,17,64107,0,20886,BENIGN
1395,4644,192.9978317,6,55662,1,32466686,BENIGN
40,80,9274.914255,17,61924,0,20701,BENIGN
40,80,4149.646632,17,61924,0,46269,BENIGN
29,58,10817.07553,17,56079,0,20708,BENIGN
0,0,0,0,0,0,324477,BENIGN
42,84,14069.10975,17,51306,0,21039,BENIGN
33,198,477.2521844,17,58449,0,414875,BENIGN
42,84,10669.20695,17,55618,0,20995,BENIGN
42,84,4835.297673,17,55618,0,46326,BENIGN
397,1388,40719.93671,6,51702,1,252800,BENIGN
6,6,220.8683809,6,51702,0,54331,BENIGN
6,6,102272.7273,6,443,0,176,BENIGN
51,102,20411.11058,17,51947,0,20773,BENIGN
698,2756,181.1100585,6,51703,1,60339001,BENIGN
46,116,7.462435204,6,55633,0,29480993,BENIGN
46,116,7.46831415,6,55636,0,29457786,BENIGN
46,116,7.462470642,6,55635,0,29480853,BENIGN
46,116,7.728719691,6,55652,0,28465258,BENIGN
46,116,7.728655614,6,55659,0,28465494,BENIGN
46,116,7.728937451,6,55660,0,28464456,BENIGN
46,116,7.728738968,6,55645,0,28465187,BENIGN
46,116,7.307247374,6,55657,0,28464891,BENIGN
46,116,7.735047073,6,55647,0,28441973,BENIGN
46,116,7.573314233,6,55644,0,27464858,BENIGN
46,116,8.01016067,6,55646,0,27465117,BENIGN
46,116,8.010195377,6,55651,0,27464998,BENIGN
46,116,8.016963019,6,55648,0,27441813,BENIGN
32,64,15005.86166,17,51877,0,21325,BENIGN
41,82,9396.874101,17,51096,0,20858,BENIGN
41,82,3576.446545,17,51096,0,54803,BENIGN
41,82,13750.66109,17,55419,0,20799,BENIGN
0,0,0,6,59808,0,41288,BENIGN
0,0,0,6,80,0,97,BENIGN
46,215,5.714340491,6,49720,0,53724485,BENIGN
386,820,856.0048945,6,60320,1,15369071,BENIGN
303,642,68.5831007,6,60321,1,15601511,BENIGN
37,74,12537.9756,17,62036,0,20737,BENIGN
593,2614,46.78135136,6,60322,1,117824728,BENIGN
44,88,9975.062344,17,59708,0,20852,BENIGN
6,18,3.57284424,6,60323,1,5038003,BENIGN
1046,7366,88.7757869,6,60324,1,119852500,BENIGN
44,88,9985.597696,17,52030,0,20830,BENIGN
517,2556,103.0094657,6,60325,1,117853247,BENIGN
44,88,10071.1761,17,49495,0,20653,BENIGN
47,94,14543.33915,17,65183,0,20628,BENIGN
47,94,14448.08322,17,54499,0,20764,BENIGN
44,88,11217.4838,17,60406,0,20682,BENIGN
37,74,12453.89663,17,57180,0,20877,BENIGN
38,76,12645.49504,17,52942,0,20877,BENIGN
37,74,12469.42593,17,65175,0,20851,BENIGN
969,3982,40.54143115,6,60328,1,117213425,BENIGN
45,90,12687.03695,17,61528,0,20651,BENIGN
45,90,12563.53697,17,58096,0,20854,BENIGN
2985,33418,1510.20284,6,60329,1,119274044,BENIGN
45,90,12636.24964,17,64610,0,20734,BENIGN
43,86,14023.21083,17,60856,0,20680,BENIGN
50,100,12300.0048,17,53419,0,20813,BENIGN
36,72,14042.22351,17,52331,0,20652,BENIGN
36,72,13934.93825,17,52394,0,20811,BENIGN
43,86,11974.89136,17,62592,0,20710,BENIGN
51,102,11440.20554,17,58838,0,20629,BENIGN
2789,10790,8240.725619,6,60330,1,3716663,BENIGN
44,88,9962.6401,17,53054,0,20878,BENIGN
36,72,13996.81452,17,57596,0,20719,BENIGN
3495,11376,4272.011433,6,60331,1,10359991,BENIGN
51,102,16025.33346,17,63527,0,20842,BENIGN
43,86,11914.48475,17,53728,0,20815,BENIGN
44,88,14756.61173,17,62944,0,20872,BENIGN
43,86,17630.80149,17,53824,0,20986,BENIGN
39,78,9055.004335,17,51183,0,20762,BENIGN
572,1162,45250.98329,6,60332,1,25679,BENIGN
589,1329,285.297666,6,60333,1,5807969,BENIGN
39,78,13316.08948,17,61390,0,20877,BENIGN
6,18,15587.87188,6,60332,0,21042,BENIGN
38,76,16409.76998,17,65479,0,21085,BENIGN
32,64,7762.845083,17,54403,0,20611,BENIGN
32,64,7660.633917,17,51045,0,20886,BENIGN
43,86,9912.054808,17,62527,0,20581,BENIGN
1106,4262,54.09085981,6,60334,1,116544644,BENIGN
1413,4136,157837.9674,6,60335,1,91784,BENIGN
1039,4508,95.03132711,6,60336,1,118592472,BENIGN
32,64,7640.513825,17,54051,0,20941,BENIGN
32,64,7759.456838,17,49351,0,20620,BENIGN
43,86,14734.39318,17,53880,0,20632,BENIGN
32,64,9756.564159,17,61364,0,20909,BENIGN
32,64,8862.344668,17,59251,0,20762,BENIGN
40,80,9309.993696,17,62441,0,20623,BENIGN
1456,4322,1730.757608,6,60337,1,10092690,BENIGN
32,64,9778.07602,17,60399,0,20863,BENIGN
40,80,14046.30437,17,65448,0,20646,BENIGN
444,475,238000000,6,443,0,2,BENIGN
6,18,68441.06464,6,60335,0,263,BENIGN
6,6,696.8910914,6,60335,0,25829,BENIGN
46,214,5.298227929,6,60302,0,112112957,BENIGN
2446,21012,2294.183753,6,60338,1,11078450,BENIGN
38,76,12380.30757,17,55888,0,20678,BENIGN
593,1950,22.97467365,6,60339,1,117346607,BENIGN
43,86,9806.277941,17,58735,0,20803,BENIGN
36,72,13096.88829,17,63726,0,20921,BENIGN
32,64,7764.351919,17,63217,0,20607,BENIGN
38,76,12367.14976,17,64597,0,20700,BENIGN
53,106,11848.68645,17,59178,0,20593,BENIGN
32,64,7729.842021,17,55870,0,20699,BENIGN
1794,12034,578.2902065,6,60340,1,25001288,BENIGN
53,106,12900.74131,17,58328,0,20774,BENIGN
35,70,11814.26427,17,55285,0,20653,BENIGN
517,1894,83.20991907,6,60341,1,117269673,BENIGN
35,70,11786.30084,17,59239,0,20702,BENIGN
43,86,9796.859242,17,51432,0,20823,BENIGN
25,50,6362.365643,17,49801,0,20747,BENIGN
25,50,6346.764112,17,52277,0,20798,BENIGN
585,1321,296.3015671,6,60342,1,5565276,BENIGN
6,6,451.8752824,6,60323,0,26556,BENIGN
6,6,90452.26131,6,80,0,199,BENIGN
36,72,25128.2789,17,59122,0,20853,BENIGN
36,72,25127.07394,17,65374,0,20854,BENIGN
2920,9950,351.9854104,6,60343,1,60428641,BENIGN
91,182,23815.28632,17,61250,0,20659,BENIGN
36,72,25157.2327,17,55128,0,20829,BENIGN
91,182,25546.21849,17,65253,0,20825,BENIGN
31,37,37000000,6,60333,0,1,BENIGN
6,18,66914.49814,6,443,0,269,BENIGN
6,6,121621.6216,6,443,0,148,BENIGN
0,0,0,6,37888,0,65227,BENIGN
0,0,0,6,443,0,11,BENIGN
31,37,37000000,6,60342,0,1,BENIGN
6,18,15113.35013,6,443,0,1191,BENIGN
6,6,185567.0103,6,443,0,97,BENIGN
22,132,315.5509232,17,65075,0,418316,BENIGN
22,132,315.8008062,17,55089,0,417985,BENIGN
6,6,69970.84548,6,443,0,343,BENIGN
6,6,679.527351,6,60337,0,26489,BENIGN
6,6,92664.09266,6,443,0,259,BENIGN
6,6,704.0050063,6,60331,0,25568,BENIGN
6,6,63829.78723,6,443,0,376,BENIGN
6,6,712.7583749,6,60338,0,25254,BENIGN
1258,3802,369.3555825,6,55098,1,40113107,BENIGN
6,6,83333.33333,6,80,0,288,BENIGN
6,6,327.3917788,6,60320,0,54980,BENIGN
6,6,84507.04225,6,80,0,284,BENIGN
6,6,326.957659,6,60321,0,55053,BENIGN
1117,5338,195.5768669,6,33116,1,36047208,BENIGN
0,0,0,6,51884,0,28698,BENIGN
0,0,0,6,80,0,1,BENIGN
6,6,88560.88561,6,443,0,271,BENIGN
6,6,699.6268657,6,60340,0,25728,BENIGN
300,5100,42.64044412,17,68,0,119604758,BENIGN
31,31,31000000,6,49720,0,1,BENIGN
0,0,0,6,443,0,3,BENIGN
0,0,0,6,49720,0,2,BENIGN
6,6,221.1696187,6,51703,0,54257,BENIGN
6,6,92783.50515,6,443,0,194,BENIGN
0,0,3835.209699,6,33116,0,16166,BENIGN
0,0,2428.230134,6,58962,0,25533,BENIGN
0,0,1005.90564,6,55098,0,61636,BENIGN
0,0,279069.7674,6,443,0,86,BENIGN
0,0,226415.0943,6,443,0,106,BENIGN
0,0,212389.3805,6,443,0,113,BENIGN
6,6,119.350732,6,60343,0,100544,BENIGN
6,6,127659.5745,6,443,0,141,BENIGN
0,0,0,6,55663,1,9014221,BENIGN
0,0,0,6,48478,1,64011519,BENIGN
0,0,0,0,0,0,114419286,BENIGN
141,423,60400000,17,5353,0,7,BENIGN
0,0,0,0,0,0,113463478,BENIGN
34,68,8076.923077,17,56091,0,20800,BENIGN
0,0,0,0,0,0,94134834,BENIGN
201,804,67000000,17,138,0,12,BENIGN
77,83,167.2405907,6,60302,0,496291,BENIGN
77,77,731.0585375,6,60302,0,113534,BENIGN
6,6,155172.4138,6,443,0,116,BENIGN
43,86,13743.70887,17,53637,0,20664,BENIGN
517,3194,3041.301894,6,60344,1,117678551,BENIGN
47,94,6846.544051,17,63392,0,32133,BENIGN
47,94,17237.22856,17,64762,0,20769,BENIGN
31,74,1587.091655,6,443,0,90732,BENIGN
43,226,7.773815556,17,42207,0,102652294,BENIGN
52,6862,267.25308,17,42207,0,104185890,BENIGN
378,2732,6397.290795,6,54130,1,1596926,BENIGN
300,2100,45.13650019,17,68,0,46525539,BENIGN
0,0,711538.4615,6,465,0,104,BENIGN
0,0,224.2236257,6,54130,0,53518,BENIGN
32,64,12955.62216,17,61148,0,20686,BENIGN
362,2728,6514.954495,6,60345,1,1581899,BENIGN
6,6,371212.1212,6,465,0,264,BENIGN
6,6,340.5801215,6,60345,0,52851,BENIGN
46,129,127344.5212,6,60328,0,1013,BENIGN
46,129,116953.7625,6,60325,0,1103,BENIGN
46,129,102625.2983,6,60322,0,1257,BENIGN
31,37,37000000,6,60328,0,1,BENIGN
31,37,37000000,6,60325,0,1,BENIGN
31,37,37000000,6,60322,0,1,BENIGN
6,12,6000000,6,443,0,2,BENIGN
6,12,4000000,6,60328,0,3,BENIGN
6,12,6000000,6,443,0,2,BENIGN
6,12,6000000,6,60322,0,2,BENIGN
6,12,4000000,6,443,0,3,BENIGN
6,12,4000000,6,60325,0,3,BENIGN
46,129,629268.2927,6,60334,0,205,BENIGN
31,37,37000000,6,60334,0,1,BENIGN
6,12,4000000,6,443,0,3,BENIGN
6,12,4000000,6,60334,0,3,BENIGN
46,129,190546.5288,6,60341,0,677,BENIGN
46,129,82958.19936,6,60329,0,1555,BENIGN
46,129,72635.13514,6,60336,0,1776,BENIGN
46,129,80524.34457,6,60339,0,1602,BENIGN
46,129,568281.9383,6,60324,0,227,BENIGN
31,37,37000000,6,60324,0,1,BENIGN
31,37,37000000,6,60341,0,1,BENIGN
31,37,37000000,6,60329,0,1,BENIGN
31,37,37000000,6,60339,0,1,BENIGN
31,37,37000000,6,60336,0,1,BENIGN
6,12,4000000,6,443,0,3,BENIGN
6,12,6000000,6,60324,0,2,BENIGN
6,12,4000000,6,443,0,3,BENIGN
6,12,4000000,6,60339,0,3,BENIGN
6,12,6000000,6,443,0,2,BENIGN
6,12,6000000,6,60341,0,2,BENIGN
6,12,6000000,6,443,0,2,BENIGN
6,12,6000000,6,60329,0,2,BENIGN
6,18,4500000,6,443,0,4,BENIGN
6,6,110429.4479,6,443,0,163,BENIGN
0,0,0,0,0,0,115246631,BENIGN
0,0,0,0,0,0,115324512,BENIGN
375,1454,44021.63464,6,60346,1,478492,BENIGN
47,94,14329.38479,17,51935,0,20936,BENIGN
38,76,12227.74169,17,64473,0,20936,BENIGN
390,798,1688.392198,6,60347,1,472639,BENIGN
44,88,9945.966624,17,64163,0,20913,BENIGN
43,86,9755.164499,17,49682,0,20912,BENIGN
44,88,11260.49604,17,60208,0,20603,BENIGN
43,86,10936.82544,17,49366,0,20847,BENIGN
35,70,11797.12808,17,49313,0,20683,BENIGN
37,74,12414.64929,17,59251,0,20943,BENIGN
43,86,9705.966315,17,50787,0,21018,BENIGN
38,76,12769.04474,17,54306,0,20675,BENIGN
43,86,10950.48269,17,64573,0,20821,BENIGN
45,135,33800000,17,5353,0,4,BENIGN
6,6,426.5225968,6,60347,0,56269,BENIGN
6,6,421.2225986,6,60346,0,56977,BENIGN
0,0,0,6,60348,1,7113317,BENIGN
0,0,0,6,60349,1,7113235,BENIGN
0,0,0,6,60350,1,14340569,BENIGN
6,6,106508.8757,6,80,0,169,BENIGN
6,6,9000000,6,80,0,2,BENIGN
0,0,0,6,60351,1,7246003,BENIGN
0,0,0,6,60352,1,7207299,BENIGN
0,0,0,6,60353,1,14341302,BENIGN
0,0,0,6,60354,1,7199910,BENIGN
0,0,0,6,60355,1,14341714,BENIGN
6,18,3.460636699,6,60356,1,5201355,BENIGN
6,18,3.460815683,6,60357,1,5201086,BENIGN
517,2460,101.0501623,6,60358,1,116674726,BENIGN
517,2462,101.2891352,6,60359,1,116675890,BENIGN
1014,7166,133.5225902,6,60360,1,118526760,BENIGN
43,86,13999.51726,17,51944,0,20715,BENIGN
45,90,12451.87966,17,61959,0,21041,BENIGN
45,90,12654.55951,17,57407,0,20704,BENIGN
517,1906,70.89791002,6,60361,1,117436466,BENIGN
50,100,11225.08225,17,50242,0,20668,BENIGN
44,88,11152.23766,17,65230,0,20803,BENIGN
2373,20416,1089.729422,6,60362,1,118449587,BENIGN
45,90,12596.15385,17,59431,0,20800,BENIGN
43,86,14008.98507,17,61031,0,20701,BENIGN
47,94,14515.19257,17,52889,0,20668,BENIGN
44,88,11140.45618,17,49873,0,20825,BENIGN
32,64,7688.611245,17,49349,0,20810,BENIGN
32,64,7689.35025,17,58989,0,20808,BENIGN
984,6648,77.04616632,6,60363,1,117929294,BENIGN
32,64,7683.442182,17,56142,0,20824,BENIGN
32,64,7698.599817,17,58080,0,20783,BENIGN
32,64,8919.049927,17,54541,0,20630,BENIGN
29,58,10731.05298,17,53701,0,20874,BENIGN
38,76,16767.27029,17,64420,0,20874,BENIGN
46,92,12621.63985,17,58318,0,20758,BENIGN
42,84,9688.514266,17,50256,0,20643,BENIGN
39,78,9117.803967,17,52954,0,20619,BENIGN
42,84,9609.840477,17,59043,0,20812,BENIGN
42,84,10736.19632,17,54574,0,20864,BENIGN
39,78,13326.30267,17,52985,0,20861,BENIGN
37,74,13833.80091,17,64464,0,20674,BENIGN
38,76,10965.95785,17,56126,0,20974,BENIGN
31,62,11777.30193,17,55445,0,20548,BENIGN
32,64,7657.334291,17,56739,0,20895,BENIGN
42,84,21112.77904,17,56554,0,20651,BENIGN
42,84,9627.882347,17,61801,0,20773,BENIGN
517,3284,100.7755035,6,60364,1,117766715,BENIGN
2180,5682,2641.25611,6,60365,1,10187577,BENIGN
47,94,10563.21122,17,64561,0,20827,BENIGN
32,64,7750.060547,17,52224,0,20645,BENIGN
42,84,13837.50541,17,58248,0,20813,BENIGN
517,2832,86.00077087,6,60366,1,116719884,BENIGN
709,3363,88.18539262,6,60367,1,115200485,BENIGN
517,1669,51326.93592,6,60368,1,142245,BENIGN
47,94,15476.1329,17,52680,0,20677,BENIGN
32,64,12077.64198,17,59456,0,20865,BENIGN
58,116,18850.68526,17,49758,0,20795,BENIGN
58,116,17505.89141,17,55598,0,20793,BENIGN
34,68,12031.95688,17,64188,0,20778,BENIGN
1007,4000,97.31524518,6,60369,1,116672367,BENIGN
1540,4571,115.1531266,6,60370,1,115142336,BENIGN
1847,5704,110.6130078,6,60371,1,116677055,BENIGN
431,874,64808.96858,6,60372,1,71271,BENIGN
45,90,10156.17515,17,59089,0,20874,BENIGN
440,1042,36.53226245,6,60373,1,115131112,BENIGN
440,1042,31.01025361,6,60374,1,115123212,BENIGN
807,813,813000000,6,80,0,1,BENIGN
6,18,100558.6592,6,60372,0,179,BENIGN
6,6,540.1350338,6,60372,0,33325,BENIGN
31,37,37000000,6,60368,0,1,BENIGN
69,220,5667.383232,6,443,0,40936,BENIGN
31,62,15974.44089,17,64991,0,20658,BENIGN
30,60,13162.31926,17,61110,0,20817,BENIGN
40,80,9202.453988,17,60534,0,20864,BENIGN
1366,6758,2127.278888,6,60375,1,10205526,BENIGN
40,80,13509.6292,17,54974,0,20874,BENIGN
39,78,17009.41764,17,59910,0,20812,BENIGN
40,80,15036.87386,17,57528,0,20882,BENIGN
517,1359,1629.073386,6,60376,1,5875119,BENIGN
2003,5328,250030.2847,6,60377,1,90805,BENIGN
43,86,9884.199816,17,59671,0,20639,BENIGN
42,84,17456.71987,17,52963,0,20737,BENIGN
789,3511,113.9361721,6,60378,1,115898224,BENIGN
53,106,14750.25142,17,62566,0,20881,BENIGN
53,106,16628.8007,17,51548,0,20687,BENIGN
30,60,14092.60857,17,49755,0,20862,BENIGN
28,56,25790.98754,17,62294,0,20860,BENIGN
50,1200,313.9871872,17,137,0,3821812,BENIGN
550,2464,432.0907226,6,60379,1,30914804,BENIGN
73,146,26426.19472,17,58231,0,20737,BENIGN
963,1000,500000000,6,443,0,2,BENIGN
6,18,113924.0506,6,60377,0,158,BENIGN
6,6,696.6753106,6,60377,0,25837,BENIGN
73,146,21933.62193,17,53618,0,20790,BENIGN
1466,4423,116.6030659,6,60380,1,115803130,BENIGN
37,74,14447.38743,17,62586,0,20765,BENIGN
442,1046,36.39007421,6,60381,1,115690888,BENIGN
47,94,14439.73816,17,53184,0,20776,BENIGN
44,88,11139.38637,17,57894,0,20827,BENIGN
43,86,15700.5409,17,53801,0,20891,BENIGN
1497,4304,190021.4457,6,60382,1,79270,BENIGN
31,31,105376.3441,6,443,0,465,BENIGN
6,6,839.7089009,6,60382,0,21436,BENIGN
1724,4596,67876.86523,6,60383,1,85110,BENIGN
31,31,110859.7285,6,443,0,442,BENIGN
6,6,699.9261189,6,60383,0,25717,BENIGN
6,6,568.5048323,6,60356,0,42216,BENIGN
6,6,219.0300619,6,60357,0,54787,BENIGN
6,6,97297.2973,6,80,0,185,BENIGN
6,6,132352.9412,6,80,0,136,BENIGN
31,62,7472.695919,17,62466,0,20876,BENIGN
25,50,6360.219717,17,52109,0,20754,BENIGN
25,50,6400.310318,17,51664,0,20624,BENIGN
31,62,7564.003103,17,64077,0,20624,BENIGN
25,50,10778.792,17,52836,0,20596,BENIGN
31,62,10844.52975,17,58265,0,20840,BENIGN
31,37,37000000,6,60376,0,1,BENIGN
31,68,22700000,6,443,0,3,BENIGN
6,6,134328.3582,6,443,0,134,BENIGN
0,0,0,6,60384,1,9015294,BENIGN
6,18,1038.385656,6,60365,0,28891,BENIGN
6,6,84210.52632,6,443,0,285,BENIGN
6,6,630.8042755,6,60375,0,28535,BENIGN
1333,15708,878.0321618,6,47924,1,112027787,BENIGN
517,8137,829.5637903,6,47926,1,117971639,BENIGN
296,1184,24.49764649,6,50606,1,111031074,BENIGN
575,2436,147.8199933,6,36678,1,61209582,BENIGN
430,860,67395.5325,6,41004,1,67868,BENIGN
430,860,67168.89143,6,41006,1,68097,BENIGN
818,818,818000000,6,80,0,1,BENIGN
0,0,0,6,41004,0,222,BENIGN
0,0,0,6,41004,0,33149,BENIGN
818,818,818000000,6,80,0,1,BENIGN
0,0,0,6,41006,0,134,BENIGN
0,0,0,6,41006,0,33331,BENIGN
439,2634,63.84031246,6,51910,1,110369134,BENIGN
517,5359,186.9051518,6,47938,1,116577846,BENIGN
517,5415,252.8010317,6,47940,1,116577847,BENIGN
1573,8730,423.8885164,6,47942,1,119323827,BENIGN
517,5523,302.5899409,6,47944,1,116576909,BENIGN
0,0,0,0,0,0,90919157,BENIGN
42,84,23474.63382,17,54107,0,20618,BENIGN
517,2738,5620.504311,6,45502,1,31182789,BENIGN
47,94,14381.59156,17,50919,0,20860,BENIGN
358,1440,33034.62256,6,55669,1,432637,BENIGN
533,2352,8590.571239,6,55436,1,10169056,BENIGN
297,1344,26.34982108,6,55670,1,110209477,BENIGN
37,74,12633.62488,17,58415,0,20580,BENIGN
31,62,3788.878709,17,61886,0,64399,BENIGN
